,source,ego_pos,ego_init_speed,other_pos,other_init_speed,ped_delay,ped_init_speed,min_dist,min_angle,min_ttc,collision,oob,collision_speed
3011,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-60-125-40-5-08_07_2021-01h08m43s.txt,125,60,5,40,1,10,0.8677634471256015,0.0,inf,False,True,
3012,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-60-125-50-0-08_07_2021-01h08m29s.txt,125,60,0,50,1,10,1.4792381421192533,0.0,inf,False,True,
3013,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-60-125-50-10-08_07_2021-01h08m29s.txt,125,60,10,50,1,10,1.541091556402936,0.0,inf,False,True,
3014,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-60-125-50-15-08_07_2021-01h08m25s.txt,125,60,15,50,1,10,1.2868384146863288,0.0,inf,False,True,
3015,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-60-125-50-20-08_07_2021-01h08m11s.txt,125,60,20,50,1,10,1.010987391175434,0.0,inf,False,True,
3016,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-60-125-50-25-08_07_2021-01h08m10s.txt,125,60,25,50,1,10,0.7722761588239355,0.0,inf,False,True,
3017,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-60-125-50-5-08_07_2021-01h08m10s.txt,125,60,5,50,1,10,1.5949851953229386,0.0,inf,False,True,
3018,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-60-125-60-0-08_07_2021-01h07m55s.txt,125,60,0,60,1,10,0.9580541341775861,0.0,inf,False,True,
3019,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-60-125-60-10-08_07_2021-01h07m51s.txt,125,60,10,60,1,10,0.8924640594325934,0.0,inf,False,True,
3020,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-60-125-60-15-08_07_2021-01h07m51s.txt,125,60,15,60,1,10,1.1456458029169045,0.0,inf,False,True,
3021,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-60-125-60-20-08_07_2021-01h07m35s.txt,125,60,20,60,1,10,1.5252128523991964,0.0,inf,False,True,
3022,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-60-125-60-25-08_07_2021-01h07m36s.txt,125,60,25,60,1,10,1.3171296761437463,0.0,inf,False,True,
3023,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-60-125-60-5-08_07_2021-01h07m34s.txt,125,60,5,60,1,10,0.8249692558390476,0.0,inf,False,True,
3024,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-100-10-0-08_07_2021-01h07m18s.txt,100,70,0,10,1,10,0.5965585341814337,0.0,inf,False,True,
3025,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-100-10-10-08_07_2021-01h07m18s.txt,100,70,10,10,1,10,0.46265514881918035,0.0,inf,False,True,
3026,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-100-10-15-08_07_2021-01h07m19s.txt,100,70,15,10,1,10,0.0,0.0,0.0,False,True,
3027,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-100-10-20-08_07_2021-01h07m01s.txt,100,70,20,10,1,10,0.0,0.0,0.0,True,True,65.38217387492793
3028,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-100-10-25-08_07_2021-01h07m02s.txt,100,70,25,10,1,10,0.0,0.0,0.0,True,True,65.65017467127056
3029,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-100-10-5-08_07_2021-01h07m02s.txt,100,70,5,10,1,10,0.7398082678306364,0.0,inf,False,True,
3030,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-100-20-0-08_07_2021-01h06m41s.txt,100,70,0,20,1,10,1.371520328139221,0.0,inf,False,True,
3031,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-100-20-10-08_07_2021-01h06m41s.txt,100,70,10,20,1,10,0.6529886207027351,0.0,inf,False,True,
3032,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-100-20-15-08_07_2021-01h06m40s.txt,100,70,15,20,1,10,0.32667629598851544,0.0,inf,False,True,
3033,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-100-20-20-08_07_2021-01h06m24s.txt,100,70,20,20,1,10,0.11002072629943216,0.0,inf,False,True,
3034,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-100-20-25-08_07_2021-01h06m24s.txt,100,70,25,20,1,10,0.003871279591605603,0.0,0.0001286295437572107,False,True,
3035,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-100-20-5-08_07_2021-01h06m22s.txt,100,70,5,20,1,10,1.0431201767252025,0.0,inf,False,True,
3036,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-100-30-0-08_07_2021-01h06m07s.txt,100,70,0,30,1,10,1.106736887323076,0.0,inf,False,True,
3037,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-100-30-10-08_07_2021-01h06m06s.txt,100,70,10,30,1,10,1.1369750000306316,0.0,inf,False,True,
3038,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-100-30-15-08_07_2021-01h06m07s.txt,100,70,15,30,1,10,1.1095500305067696,0.0,inf,False,True,
3039,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-100-30-20-08_07_2021-01h05m51s.txt,100,70,20,30,1,10,1.1157123876811674,0.0,inf,False,True,
3040,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-100-30-25-08_07_2021-01h05m51s.txt,100,70,25,30,1,10,1.004618357855573,0.0,inf,False,True,
3041,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-100-30-5-08_07_2021-01h05m51s.txt,100,70,5,30,1,10,1.1005506794041966,0.0,inf,False,True,
3042,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-100-40-0-08_07_2021-01h05m34s.txt,100,70,0,40,1,10,1.2106638244616867,0.0,inf,False,True,
3043,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-100-40-10-08_07_2021-01h05m34s.txt,100,70,10,40,1,10,0.9201332698541558,0.0,inf,False,True,
3044,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-100-40-15-08_07_2021-01h05m34s.txt,100,70,15,40,1,10,0.7996184994102733,0.0,inf,False,True,
3045,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-100-40-20-08_07_2021-01h05m13s.txt,100,70,20,40,1,10,0.6298336142290588,0.0,inf,False,True,
3046,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-100-40-25-08_07_2021-01h05m13s.txt,100,70,25,40,1,10,0.4634958994292746,0.0,inf,False,True,
3047,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-100-40-5-08_07_2021-01h05m12s.txt,100,70,5,40,1,10,1.0639451618010272,0.0,inf,False,True,
3048,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-100-50-0-08_07_2021-01h04m57s.txt,100,70,0,50,1,10,1.6013535376405628,0.0,inf,False,True,
3049,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-100-50-10-08_07_2021-01h04m57s.txt,100,70,10,50,1,10,0.9517226482145631,0.0,inf,False,True,
3050,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-100-50-15-08_07_2021-01h04m56s.txt,100,70,15,50,1,10,0.7980525794101276,0.0,inf,False,True,
3051,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-100-50-20-08_07_2021-01h04m41s.txt,100,70,20,50,1,10,0.7393080725069319,0.0,inf,False,True,
3052,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-100-50-25-08_07_2021-01h04m39s.txt,100,70,25,50,1,10,0.8137882796250402,0.0,inf,False,True,
3053,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-100-50-5-08_07_2021-01h04m38s.txt,100,70,5,50,1,10,1.2315595212259702,0.0,inf,False,True,
3054,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-100-60-0-08_07_2021-01h04m23s.txt,100,70,0,60,1,10,1.6027450275945752,0.0,inf,False,True,
3055,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-100-60-10-08_07_2021-01h04m23s.txt,100,70,10,60,1,10,1.2689323504715362,0.0,inf,False,True,
3056,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-100-60-15-08_07_2021-01h04m22s.txt,100,70,15,60,1,10,0.8776338821585403,0.0,inf,False,True,
3057,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-100-60-20-08_07_2021-01h04m07s.txt,100,70,20,60,1,10,0.95110024112671,0.0,inf,False,True,
3058,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-100-60-25-08_07_2021-01h04m07s.txt,100,70,25,60,1,10,1.3779426298111623,0.0,inf,False,True,
3059,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-100-60-5-08_07_2021-01h04m06s.txt,100,70,5,60,1,10,1.9458387774060153,0.0,inf,False,True,
3060,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-105-10-0-08_07_2021-01h03m51s.txt,105,70,0,10,1,10,0.639716156570509,0.0,inf,False,True,
3061,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-105-10-10-08_07_2021-01h03m51s.txt,105,70,10,10,1,10,0.5023214116238579,0.0,inf,False,True,
3062,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-105-10-15-08_07_2021-01h03m50s.txt,105,70,15,10,1,10,0.1953683977097418,0.0,0.022237468768503584,False,True,
3063,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-105-10-20-08_07_2021-01h03m35s.txt,105,70,20,10,1,10,0.0,0.0,0.0,False,True,
3064,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-105-10-25-08_07_2021-01h03m34s.txt,105,70,25,10,1,10,0.0,0.0,0.0,True,True,65.71288443532659
3065,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-105-10-5-08_07_2021-01h03m34s.txt,105,70,5,10,1,10,0.3745130165960555,0.0,inf,False,True,
3066,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-105-20-0-08_07_2021-01h03m18s.txt,105,70,0,20,1,10,1.0499136834846956,0.0,inf,False,True,
3067,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-105-20-10-08_07_2021-01h03m17s.txt,105,70,10,20,1,10,0.8621503044253624,0.0,inf,False,True,
3068,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-105-20-15-08_07_2021-01h03m17s.txt,105,70,15,20,1,10,0.42342926775712897,0.0,inf,False,True,
3069,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-105-20-20-08_07_2021-01h03m02s.txt,105,70,20,20,1,10,0.0504448232063992,0.0,inf,False,True,
3070,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-105-20-25-08_07_2021-01h03m01s.txt,105,70,25,20,1,10,0.0,0.0,0.0,False,True,
3071,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-105-20-5-08_07_2021-01h03m01s.txt,105,70,5,20,1,10,1.2585132018362613,0.0,inf,False,True,
3072,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-105-30-0-08_07_2021-01h02m45s.txt,105,70,0,30,1,10,1.0504351762858986,0.0,inf,False,True,
3073,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-105-30-10-08_07_2021-01h02m45s.txt,105,70,10,30,1,10,0.9476878823946029,0.0,inf,False,True,
3074,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-105-30-15-08_07_2021-01h02m45s.txt,105,70,15,30,1,10,0.9355482758844569,0.0,inf,False,True,
3075,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-105-30-20-08_07_2021-01h02m29s.txt,105,70,20,30,1,10,0.9095183879612323,0.0,inf,False,True,
3076,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-105-30-25-08_07_2021-01h02m29s.txt,105,70,25,30,1,10,0.900432446446453,0.0,inf,False,True,
3077,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-105-30-5-08_07_2021-01h02m29s.txt,105,70,5,30,1,10,1.0238661154308981,0.0,inf,False,True,
3078,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-105-40-0-08_07_2021-01h02m13s.txt,105,70,0,40,1,10,1.3317372634924274,0.0,inf,False,True,
3079,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-105-40-10-08_07_2021-01h02m13s.txt,105,70,10,40,1,10,0.97787740569985,0.0,inf,False,True,
3080,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-105-40-15-08_07_2021-01h02m12s.txt,105,70,15,40,1,10,0.7603829996037961,0.0,inf,False,True,
3081,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-105-40-20-08_07_2021-01h01m56s.txt,105,70,20,40,1,10,0.5919801237867217,0.0,inf,False,True,
3082,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-105-40-25-08_07_2021-01h01m56s.txt,105,70,25,40,1,10,0.41356020442849717,0.0,inf,False,True,
3083,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-105-40-5-08_07_2021-01h01m51s.txt,105,70,5,40,1,10,1.1638751136228551,0.0,inf,False,True,
3084,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-105-50-0-08_07_2021-01h01m36s.txt,105,70,0,50,1,10,1.832731215499165,0.0,inf,False,True,
3085,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-105-50-10-08_07_2021-01h01m36s.txt,105,70,10,50,1,10,1.1691616393738462,0.0,inf,False,True,
3086,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-105-50-15-08_07_2021-01h01m33s.txt,105,70,15,50,1,10,0.8296478266273519,0.0,inf,False,True,
3087,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-105-50-20-08_07_2021-01h01m17s.txt,105,70,20,50,1,10,0.6439745422103846,0.0,inf,False,True,
3088,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-105-50-25-08_07_2021-01h01m17s.txt,105,70,25,50,1,10,0.5837801239539897,0.0,inf,False,True,
3089,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-105-50-5-08_07_2021-01h01m14s.txt,105,70,5,50,1,10,1.610177319347665,0.0,inf,False,True,
3090,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-105-60-0-08_07_2021-01h01m00s.txt,105,70,0,60,1,10,1.0568955195749798,0.0,inf,False,True,
3091,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-105-60-10-08_07_2021-01h00m59s.txt,105,70,10,60,1,10,1.894703695339782,0.0,inf,False,True,
3092,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-105-60-15-08_07_2021-01h00m59s.txt,105,70,15,60,1,10,1.1832366268811763,0.0,inf,False,True,
3093,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-105-60-20-08_07_2021-01h00m43s.txt,105,70,20,60,1,10,0.7667756826200223,0.0,inf,False,True,
3094,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-105-60-25-08_07_2021-01h00m43s.txt,105,70,25,60,1,10,0.8080059606199219,0.0,inf,False,True,
3095,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-105-60-5-08_07_2021-01h00m43s.txt,105,70,5,60,1,10,1.5576932642116654,0.0,inf,False,True,
3096,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-110-10-0-08_07_2021-01h00m27s.txt,110,70,0,10,1,10,1.0433193883730785,0.0,inf,False,True,
3097,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-110-10-10-08_07_2021-01h00m27s.txt,110,70,10,10,1,10,0.09869236424993355,0.0,inf,False,True,
3098,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-110-10-15-08_07_2021-01h00m27s.txt,110,70,15,10,1,10,0.22835622109999365,0.0,0.006263293263571725,False,True,
3099,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-110-10-20-08_07_2021-01h00m11s.txt,110,70,20,10,1,10,0.0,0.0,0.0,True,True,66.73999074142851
3100,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-110-10-25-08_07_2021-01h00m11s.txt,110,70,25,10,1,10,0.0,0.0,0.0,True,True,65.96855715295443
3101,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-110-10-5-08_07_2021-01h00m11s.txt,110,70,5,10,1,10,0.39283812250667793,0.0,inf,False,True,
3102,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-110-20-0-08_07_2021-00h59m55s.txt,110,70,0,20,1,10,0.8340124087585061,0.0,inf,False,True,
3103,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-110-20-10-08_07_2021-00h59m54s.txt,110,70,10,20,1,10,1.1054861114101326,0.0,inf,False,True,
3104,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-110-20-15-08_07_2021-00h59m54s.txt,110,70,15,20,1,10,0.6179584145511541,0.0,inf,False,True,
3105,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-110-20-20-08_07_2021-00h59m39s.txt,110,70,20,20,1,10,0.13213372114527555,0.0,0.03254736992898741,False,True,
3106,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-110-20-25-08_07_2021-00h59m39s.txt,110,70,25,20,1,10,0.0,0.0,0.0,False,True,
3107,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-110-20-5-08_07_2021-00h59m38s.txt,110,70,5,20,1,10,0.8942047154599351,0.0,inf,False,True,
3108,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-110-30-0-08_07_2021-00h59m22s.txt,110,70,0,30,1,10,0.9539267744056943,0.0,inf,False,True,
3109,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-110-30-10-08_07_2021-00h59m23s.txt,110,70,10,30,1,10,0.8627426035835515,0.0,inf,False,True,
3110,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-110-30-15-08_07_2021-00h59m22s.txt,110,70,15,30,1,10,0.7602339281911288,0.0,inf,False,True,
3111,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-110-30-20-08_07_2021-00h59m06s.txt,110,70,20,30,1,10,0.7026966746417727,0.0,inf,False,True,
3112,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-110-30-25-08_07_2021-00h59m06s.txt,110,70,25,30,1,10,0.6895192262038679,0.0,0.01965855846846371,False,True,
3113,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-110-30-5-08_07_2021-00h59m06s.txt,110,70,5,30,1,10,0.8832192874836884,0.0,inf,False,True,
3114,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-110-40-0-08_07_2021-00h58m50s.txt,110,70,0,40,1,10,1.4703724191181502,0.0,inf,False,True,
3115,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-110-40-10-08_07_2021-00h58m50s.txt,110,70,10,40,1,10,0.9869864821005954,0.0,inf,False,True,
3116,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-110-40-15-08_07_2021-00h58m50s.txt,110,70,15,40,1,10,0.770298496525867,0.0,inf,False,True,
3117,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-110-40-20-08_07_2021-00h58m34s.txt,110,70,20,40,1,10,0.5406250490678524,0.0,inf,False,True,
3118,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-110-40-25-08_07_2021-00h58m34s.txt,110,70,25,40,1,10,0.381415104858962,0.0,inf,False,True,
3119,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-110-40-5-08_07_2021-00h58m34s.txt,110,70,5,40,1,10,1.209194746128122,0.0,inf,False,True,
3120,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-110-50-0-08_07_2021-00h58m18s.txt,110,70,0,50,1,10,1.351785451338206,0.0,inf,False,True,
3121,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-110-50-10-08_07_2021-00h58m18s.txt,110,70,10,50,1,10,1.5243305528492037,0.0,inf,False,True,
3122,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-110-50-15-08_07_2021-00h58m18s.txt,110,70,15,50,1,10,1.0182677344605682,0.0,inf,False,True,
3123,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-110-50-20-08_07_2021-00h58m02s.txt,110,70,20,50,1,10,0.693008338883244,0.0,inf,False,True,
3124,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-110-50-25-08_07_2021-00h58m02s.txt,110,70,25,50,1,10,0.4362617156442634,0.0,inf,False,True,
3125,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-110-50-5-08_07_2021-00h58m02s.txt,110,70,5,50,1,10,1.7857057243309908,0.0,inf,False,True,
3126,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-110-60-0-08_07_2021-00h57m46s.txt,110,70,0,60,1,10,0.9552460884637806,0.0,inf,False,True,
3127,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-110-60-10-08_07_2021-00h57m46s.txt,110,70,10,60,1,10,1.4678301429030371,0.0,inf,False,True,
3128,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-110-60-15-08_07_2021-00h57m45s.txt,110,70,15,60,1,10,1.8521176114512468,0.0,inf,False,True,
3129,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-110-60-20-08_07_2021-00h57m30s.txt,110,70,20,60,1,10,1.0019544762861998,0.0,inf,False,True,
3130,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-110-60-25-08_07_2021-00h57m29s.txt,110,70,25,60,1,10,0.5945182932488531,0.0,inf,False,True,
3131,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-1-70-110-60-5-08_07_2021-00h57m28s.txt,110,70,5,60,1,10,0.9841742381968861,0.0,inf,False,True,
